地區名稱,指標名稱,Year,數值
Spain,出生時預期壽命(歲),1977,74.1319512195
Spain,人口密度(每平方公里人數),1977,73.09051927770001
Spain,服務業等增加值(佔GDP百分比),1977,
Sri Lanka,農業增加值(佔GDP百分比),1977,
Sri Lanka,二氧化碳排放量(每人公噸),1977,0.2093625017929999
Sri Lanka,金融部門提供之國內信貸(佔GDP百分比),1977,28.9700140502
Sri Lanka,電力消耗(每人千瓦時),1977,76.3161669775
Sri Lanka,能源使用量(每人石油當量公斤),1977,293.833883231
Sri Lanka,商品與服務出口(佔GDP百分比),1977,33.8149257011
Sri Lanka,總生育率(每名婦女生育數),1977,3.633
Sri Lanka,GDP成長率(年增率%),1977,5.10059026393
Sri Lanka,商品與服務進口(佔GDP百分比),1977,30.1562886258
Sri Lanka,工業增加值(佔GDP百分比),1977,
Sri Lanka,通貨膨脹率-GDP平減指數(年增率%),1977,14.691083615799998
Sri Lanka,出生時預期壽命(歲),1977,67.0026097561
Sri Lanka,人口密度(每平方公里人數),1977,222.32498804
Sri Lanka,服務業等增加值(佔GDP百分比),1977,
St. Kitts and Nevis,農業增加值(佔GDP百分比),1977,11.5189339785
St. Kitts and Nevis,二氧化碳排放量(每人公噸),1977,0.834433167979
St. Kitts and Nevis,金融部門提供之國內信貸(佔GDP百分比),1977,
St. Kitts and Nevis,電力消耗(每人千瓦時),1977,
St. Kitts and Nevis,能源使用量(每人石油當量公斤),1977,
St. Kitts and Nevis,商品與服務出口(佔GDP百分比),1977,42.6986969064
St. Kitts and Nevis,總生育率(每名婦女生育數),1977,
St. Kitts and Nevis,GDP成長率(年增率%),1977,
St. Kitts and Nevis,商品與服務進口(佔GDP百分比),1977,53.715308863
St. Kitts and Nevis,工業增加值(佔GDP百分比),1977,22.5037574691
St. Kitts and Nevis,通貨膨脹率-GDP平減指數(年增率%),1977,
St. Kitts and Nevis,出生時預期壽命(歲),1977,
St. Kitts and Nevis,人口密度(每平方公里人數),1977,125.56
St. Kitts and Nevis,服務業等增加值(佔GDP百分比),1977,65.9773085524
St. Lucia,農業增加值(佔GDP百分比),1977,
St. Lucia,二氧化碳排放量(每人公噸),1977,0.6175261021399999
St. Lucia,金融部門提供之國內信貸(佔GDP百分比),1977,
St. Lucia,電力消耗(每人千瓦時),1977,
St. Lucia,能源使用量(每人石油當量公斤),1977,
St. Lucia,商品與服務出口(佔GDP百分比),1977,
St. Lucia,總生育率(每名婦女生育數),1977,5.216
St. Lucia,GDP成長率(年增率%),1977,
St. Lucia,商品與服務進口(佔GDP百分比),1977,
St. Lucia,工業增加值(佔GDP百分比),1977,
St. Lucia,通貨膨脹率-GDP平減指數(年增率%),1977,
St. Lucia,出生時預期壽命(歲),1977,67.08800000000001
St. Lucia,人口密度(每平方公里人數),1977,184.960655738
St. Lucia,服務業等增加值(佔GDP百分比),1977,
St. Martin (French part),農業增加值(佔GDP百分比),1977,
St. Martin (French part),二氧化碳排放量(每人公噸),1977,
St. Martin (French part),金融部門提供之國內信貸(佔GDP百分比),1977,
St. Martin (French part),電力消耗(每人千瓦時),1977,
St. Martin (French part),能源使用量(每人石油當量公斤),1977,
St. Martin (French part),商品與服務出口(佔GDP百分比),1977,
St. Martin (French part),總生育率(每名婦女生育數),1977,
St. Martin (French part),GDP成長率(年增率%),1977,
St. Martin (French part),商品與服務進口(佔GDP百分比),1977,
St. Martin (French part),工業增加值(佔GDP百分比),1977,
St. Martin (French part),通貨膨脹率-GDP平減指數(年增率%),1977,
St. Martin (French part),出生時預期壽命(歲),1977,
St. Martin (French part),人口密度(每平方公里人數),1977,124.595588235
St. Martin (French part),服務業等增加值(佔GDP百分比),1977,
St. Vincent and the Grenadines,農業增加值(佔GDP百分比),1977,13.3745524173
St. Vincent and the Grenadines,二氧化碳排放量(每人公噸),1977,0.337975811324
St. Vincent and the Grenadines,金融部門提供之國內信貸(佔GDP百分比),1977,35.963032865900004
St. Vincent and the Grenadines,電力消耗(每人千瓦時),1977,
St. Vincent and the Grenadines,能源使用量(每人石油當量公斤),1977,
St. Vincent and the Grenadines,商品與服務出口(佔GDP百分比),1977,32.0366819633
St. Vincent and the Grenadines,總生育率(每名婦女生育數),1977,4.54
St. Vincent and the Grenadines,GDP成長率(年增率%),1977,13.2294065744
St. Vincent and the Grenadines,商品與服務進口(佔GDP百分比),1977,64.5161290323
St. Vincent and the Grenadines,工業增加值(佔GDP百分比),1977,15.9840072204
St. Vincent and the Grenadines,通貨膨脹率-GDP平減指數(年增率%),1977,37.253444279
St. Vincent and the Grenadines,出生時預期壽命(歲),1977,66.49926829270001
St. Vincent and the Grenadines,人口密度(每平方公里人數),1977,250.382051282
St. Vincent and the Grenadines,服務業等增加值(佔GDP百分比),1977,70.6413560123
Sudan,農業增加值(佔GDP百分比),1977,39.8893036427
Sudan,二氧化碳排放量(每人公噸),1977,0.2201781082449999
Sudan,金融部門提供之國內信貸(佔GDP百分比),1977,36.6111366422
Sudan,電力消耗(每人千瓦時),1977,39.9708993342
Sudan,能源使用量(每人石油當量公斤),1977,445.524031505
Sudan,商品與服務出口(佔GDP百分比),1977,9.375
Sudan,總生育率(每名婦女生育數),1977,6.919
Sudan,GDP成長率(年增率%),1977,6.22385378189
Sudan,商品與服務進口(佔GDP百分比),1977,16.628370097999998
Sudan,工業增加值(佔GDP百分比),1977,12.3653837903
Sudan,通貨膨脹率-GDP平減指數(年增率%),1977,17.4039984771
Sudan,出生時預期壽命(歲),1977,53.9325853659
Sudan,人口密度(每平方公里人數),1977,7.27591624579
Sudan,服務業等增加值(佔GDP百分比),1977,47.745312567
Suriname,農業增加值(佔GDP百分比),1977,8.362084619580001
Suriname,二氧化碳排放量(每人公噸),1977,5.26101708059
Suriname,金融部門提供之國內信貸(佔GDP百分比),1977,28.383775351
Suriname,電力消耗(每人千瓦時),1977,
Suriname,能源使用量(每人石油當量公斤),1977,
Suriname,商品與服務出口(佔GDP百分比),1977,55.1482059282
Suriname,總生育率(每名婦女生育數),1977,4.331
Suriname,GDP成長率(年增率%),1977,10.0912509829
Suriname,商品與服務進口(佔GDP百分比),1977,62.0124804992
Suriname,工業增加值(佔GDP百分比),1977,42.4459778464
Suriname,通貨膨脹率-GDP平減指數(年增率%),1977,15.1818534991
Suriname,出生時預期壽命(歲),1977,65.0990731707
Suriname,人口密度(每平方公里人數),1977,2.3144423076900003
Suriname,服務業等增加值(佔GDP百分比),1977,49.191937534
Swaziland,農業增加值(佔GDP百分比),1977,32.0930232558
Swaziland,二氧化碳排放量(每人公噸),1977,0.619904205331
Swaziland,金融部門提供之國內信貸(佔GDP百分比),1977,12.3059757943
Swaziland,電力消耗(每人千瓦時),1977,
Swaziland,能源使用量(每人石油當量公斤),1977,
Swaziland,商品與服務出口(佔GDP百分比),1977,65.39334341909999
Swaziland,總生育率(每名婦女生育數),1977,6.761
Swaziland,GDP成長率(年增率%),1977,1.0095922548799998
Swaziland,商品與服務進口(佔GDP百分比),1977,68.6459909228
Swaziland,工業增加值(佔GDP百分比),1977,35.3488372093
Swaziland,通貨膨脹率-GDP平減指數(年增率%),1977,10.4461259017
Swaziland,出生時預期壽命(歲),1977,52.2342926829
Swaziland,人口密度(每平方公里人數),1977,31.9845930233
Swaziland,服務業等增加值(佔GDP百分比),1977,32.5581395349
Sweden,農業增加值(佔GDP百分比),1977,
Sweden,二氧化碳排放量(每人公噸),1977,10.3985599052
Sweden,金融部門提供之國內信貸(佔GDP百分比),1977,45.217345248
Sweden,電力消耗(每人千瓦時),1977,9828.34719337
Sweden,能源使用量(每人石油當量公斤),1977,5054.83376436
Sweden,商品與服務出口(佔GDP百分比),1977,25.6941994439
Sweden,總生育率(每名婦女生育數),1977,1.64
Sweden,GDP成長率(年增率%),1977,-1.59625858231
Sweden,商品與服務進口(佔GDP百分比),1977,26.5202516164
Sweden,工業增加值(佔GDP百分比),1977,
Sweden,通貨膨脹率-GDP平減指數(年增率%),1977,10.5295692758
Sweden,出生時預期壽命(歲),1977,75.37975609760001
Sweden,人口密度(每平方公里人數),1977,20.1090315348
Sweden,服務業等增加值(佔GDP百分比),1977,
Switzerland,農業增加值(佔GDP百分比),1977,
Switzerland,二氧化碳排放量(每人公噸),1977,6.540985490930001
Switzerland,金融部門提供之國內信貸(佔GDP百分比),1977,
Switzerland,電力消耗(每人千瓦時),1977,5324.95995175
Switzerland,能源使用量(每人石油當量公斤),1977,2877.79290941
Switzerland,商品與服務出口(佔GDP百分比),1977,
Switzerland,總生育率(每名婦女生育數),1977,1.53
Switzerland,GDP成長率(年增率%),1977,
Switzerland,商品與服務進口(佔GDP百分比),1977,
Switzerland,工業增加值(佔GDP百分比),1977,
Switzerland,通貨膨脹率-GDP平減指數(年增率%),1977,
Switzerland,出生時預期壽命(歲),1977,75.23804878050001
Switzerland,人口密度(每平方公里人數),1977,158.90442218200002
Switzerland,服務業等增加值(佔GDP百分比),1977,
Syrian Arab Republic,農業增加值(佔GDP百分比),1977,
Syrian Arab Republic,二氧化碳排放量(每人公噸),1977,1.81306437518
Syrian Arab Republic,金融部門提供之國內信貸(佔GDP百分比),1977,54.1361570661
Syrian Arab Republic,電力消耗(每人千瓦時),1977,222.79513184
Syrian Arab Republic,能源使用量(每人石油當量公斤),1977,475.180226672
Syrian Arab Republic,商品與服務出口(佔GDP百分比),1977,18.5687707294
Syrian Arab Republic,總生育率(每名婦女生育數),1977,7.359
Syrian Arab Republic,GDP成長率(年增率%),1977,-1.27373797412
Syrian Arab Republic,商品與服務進口(佔GDP百分比),1977,41.4584669712
Syrian Arab Republic,工業增加值(佔GDP百分比),1977,
Syrian Arab Republic,通貨膨脹率-GDP平減指數(年增率%),1977,10.6633484576
Syrian Arab Republic,出生時預期壽命(歲),1977,64.0537560976
Syrian Arab Republic,人口密度(每平方公里人數),1977,44.0099466754
Syrian Arab Republic,服務業等增加值(佔GDP百分比),1977,
Tajikistan,農業增加值(佔GDP百分比),1977,
Tajikistan,二氧化碳排放量(每人公噸),1977,
Tajikistan,金融部門提供之國內信貸(佔GDP百分比),1977,
Tajikistan,電力消耗(每人千瓦時),1977,
Tajikistan,能源使用量(每人石油當量公斤),1977,
Tajikistan,商品與服務出口(佔GDP百分比),1977,
Tajikistan,總生育率(每名婦女生育數),1977,6.042999999999999
Tajikistan,GDP成長率(年增率%),1977,
Tajikistan,商品與服務進口(佔GDP百分比),1977,
Tajikistan,工業增加值(佔GDP百分比),1977,
Tajikistan,通貨膨脹率-GDP平減指數(年增率%),1977,
Tajikistan,出生時預期壽命(歲),1977,61.6714634146
Tajikistan,人口密度(每平方公里人數),1977,25.7842312089
Tajikistan,服務業等增加值(佔GDP百分比),1977,
Tanzania,農業增加值(佔GDP百分比),1977,
Tanzania,二氧化碳排放量(每人公噸),1977,0.118297183108
Tanzania,金融部門提供之國內信貸(佔GDP百分比),1977,
Tanzania,電力消耗(每人千瓦時),1977,34.904192399
Tanzania,能源使用量(每人石油當量公斤),1977,455.445767964
Tanzania,商品與服務出口(佔GDP百分比),1977,
Tanzania,總生育率(每名婦女生育數),1977,6.73
Tanzania,GDP成長率(年增率%),1977,
Tanzania,商品與服務進口(佔GDP百分比),1977,
Tanzania,工業增加值(佔GDP百分比),1977,
Tanzania,通貨膨脹率-GDP平減指數(年增率%),1977,
Tanzania,出生時預期壽命(歲),1977,49.6781707317
Tanzania,人口密度(每平方公里人數),1977,19.2120264168
Tanzania,服務業等增加值(佔GDP百分比),1977,
Thailand,農業增加值(佔GDP百分比),1977,24.7830977611
Thailand,二氧化碳排放量(每人公噸),1977,0.7240540555570001
Thailand,金融部門提供之國內信貸(佔GDP百分比),1977,54.6679296046
Thailand,電力消耗(每人千瓦時),1977,233.564444458
Thailand,能源使用量(每人石油當量公斤),1977,451.510578157
Thailand,商品與服務出口(佔GDP百分比),1977,19.9583639462
Thailand,總生育率(每名婦女生育數),1977,4.03
Thailand,GDP成長率(年增率%),1977,9.84346323531
Thailand,商品與服務進口(佔GDP百分比),1977,25.3776947019
Thailand,工業增加值(佔GDP百分比),1977,29.3432460542
Thailand,通貨膨脹率-GDP平減指數(年增率%),1977,6.01469871134
Thailand,出生時預期壽命(歲),1977,62.9959756098
Thailand,人口密度(每平方公里人數),1977,86.9384936092
Thailand,服務業等增加值(佔GDP百分比),1977,45.8736561847
Timor-Leste,農業增加值(佔GDP百分比),1977,
Timor-Leste,二氧化碳排放量(每人公噸),1977,
Timor-Leste,金融部門提供之國內信貸(佔GDP百分比),1977,
Timor-Leste,電力消耗(每人千瓦時),1977,
Timor-Leste,能源使用量(每人石油當量公斤),1977,
Timor-Leste,商品與服務出口(佔GDP百分比),1977,
Timor-Leste,總生育率(每名婦女生育數),1977,4.513999999999999
Timor-Leste,GDP成長率(年增率%),1977,
Timor-Leste,商品與服務進口(佔GDP百分比),1977,
Timor-Leste,工業增加值(佔GDP百分比),1977,
Timor-Leste,通貨膨脹率-GDP平減指數(年增率%),1977,
Timor-Leste,出生時預期壽命(歲),1977,32.8502682927
Timor-Leste,人口密度(每平方公里人數),1977,42.37733692
Timor-Leste,服務業等增加值(佔GDP百分比),1977,
Togo,農業增加值(佔GDP百分比),1977,35.4450250149
Togo,二氧化碳排放量(每人公噸),1977,0.183454394286
Togo,金融部門提供之國內信貸(佔GDP百分比),1977,24.3125651141
Togo,電力消耗(每人千瓦時),1977,106.012707231
Togo,能源使用量(每人石油當量公斤),1977,327.998948608
Togo,商品與服務出口(佔GDP百分比),1977,41.469052891
Togo,總生育率(每名婦女生育數),1977,7.284
Togo,GDP成長率(年增率%),1977,6.95908537004
Togo,商品與服務進口(佔GDP百分比),1977,52.4628282387
Togo,工業增加值(佔GDP百分比),1977,19.4764390019
Togo,通貨膨脹率-GDP平減指數(年增率%),1977,20.6574056877
Togo,出生時預期壽命(歲),1977,50.6475609756
Togo,人口密度(每平方公里人數),1977,46.305681191400005
Togo,服務業等增加值(佔GDP百分比),1977,45.0785338366
Tonga,農業增加值(佔GDP百分比),1977,43.8735237124
Tonga,二氧化碳排放量(每人公噸),1977,0.324887038186
Tonga,金融部門提供之國內信貸(佔GDP百分比),1977,
Tonga,電力消耗(每人千瓦時),1977,
Tonga,能源使用量(每人石油當量公斤),1977,
Tonga,商品與服務出口(佔GDP百分比),1977,33.8660274337
Tonga,總生育率(每名婦女生育數),1977,5.471
Tonga,GDP成長率(年增率%),1977,
Tonga,商品與服務進口(佔GDP百分比),1977,57.1772409694
Tonga,工業增加值(佔GDP百分比),1977,11.3751447708
Tonga,通貨膨脹率-GDP平減指數(年增率%),1977,
Tonga,出生時預期壽命(歲),1977,66.8153658537
Tonga,人口密度(每平方公里人數),1977,125.411111111
Tonga,服務業等增加值(佔GDP百分比),1977,44.7513315167
Trinidad and Tobago,農業增加值(佔GDP百分比),1977,
Trinidad and Tobago,二氧化碳排放量(每人公噸),1977,15.5566512175
Trinidad and Tobago,金融部門提供之國內信貸(佔GDP百分比),1977,-9.31364181681
Trinidad and Tobago,電力消耗(每人千瓦時),1977,1398.40366547
Trinidad and Tobago,能源使用量(每人石油當量公斤),1977,2808.51679767
Trinidad and Tobago,商品與服務出口(佔GDP百分比),1977,49.5512969945
Trinidad and Tobago,總生育率(每名婦女生育數),1977,3.273
Trinidad and Tobago,GDP成長率(年增率%),1977,9.12179155082
Trinidad and Tobago,商品與服務進口(佔GDP百分比),1977,36.8959762638
Trinidad and Tobago,工業增加值(佔GDP百分比),1977,
Trinidad and Tobago,通貨膨脹率-GDP平減指數(年增率%),1977,13.342293024000002
Trinidad and Tobago,出生時預期壽命(歲),1977,66.556
Trinidad and Tobago,人口密度(每平方公里人數),1977,202.681676413
Trinidad and Tobago,服務業等增加值(佔GDP百分比),1977,
Tunisia,農業增加值(佔GDP百分比),1977,18.5460575586
Tunisia,二氧化碳排放量(每人公噸),1977,1.14747593805
Tunisia,金融部門提供之國內信貸(佔GDP百分比),1977,55.9649162827
Tunisia,電力消耗(每人千瓦時),1977,274.547416988
Tunisia,能源使用量(每人石油當量公斤),1977,427.302747359
Tunisia,商品與服務出口(佔GDP百分比),1977,29.581641498200003
Tunisia,總生育率(每名婦女生育數),1977,5.706
Tunisia,GDP成長率(年增率%),1977,3.41109585407
Tunisia,商品與服務進口(佔GDP百分比),1977,38.0126830604
Tunisia,工業增加值(佔GDP百分比),1977,30.1915052958
Tunisia,通貨膨脹率-GDP平減指數(年增率%),1977,9.65330908688
Tunisia,出生時預期壽命(歲),1977,58.9367317073
Tunisia,人口密度(每平方公里人數),1977,38.0729016478
Tunisia,服務業等增加值(佔GDP百分比),1977,51.2624371456
Turkey,農業增加值(佔GDP百分比),1977,32.4
Turkey,二氧化碳排放量(每人公噸),1977,1.98859081929
Turkey,金融部門提供之國內信貸(佔GDP百分比),1977,39.7086186983
Turkey,電力消耗(每人千瓦時),1977,462.674363133
Turkey,能源使用量(每人石油當量公斤),1977,778.4328071839999
Turkey,商品與服務出口(佔GDP百分比),1977,3.81520401401
Turkey,總生育率(每名婦女生育數),1977,4.738
Turkey,GDP成長率(年增率%),1977,3.4066698049299995
Turkey,商品與服務進口(佔GDP百分比),1977,10.7071854587
Turkey,工業增加值(佔GDP百分比),1977,24.0975609756
Turkey,通貨膨脹率-GDP平減指數(年增率%),1977,24.0890232445
Turkey,出生時預期壽命(歲),1977,56.7186829268
Turkey,人口密度(每平方公里人數),1977,53.29861232020001
Turkey,服務業等增加值(佔GDP百分比),1977,43.5024390244
Turkmenistan,農業增加值(佔GDP百分比),1977,
Turkmenistan,二氧化碳排放量(每人公噸),1977,
Turkmenistan,金融部門提供之國內信貸(佔GDP百分比),1977,
Turkmenistan,電力消耗(每人千瓦時),1977,
Turkmenistan,能源使用量(每人石油當量公斤),1977,
Turkmenistan,商品與服務出口(佔GDP百分比),1977,
Turkmenistan,總生育率(每名婦女生育數),1977,5.441
Turkmenistan,GDP成長率(年增率%),1977,
Turkmenistan,商品與服務進口(佔GDP百分比),1977,
Turkmenistan,工業增加值(佔GDP百分比),1977,
Turkmenistan,通貨膨脹率-GDP平減指數(年增率%),1977,
Turkmenistan,出生時預期壽命(歲),1977,60.0316341463
Turkmenistan,人口密度(每平方公里人數),1977,5.649854233609999
Turkmenistan,服務業等增加值(佔GDP百分比),1977,
Turks and Caicos Islands,農業增加值(佔GDP百分比),1977,
Turks and Caicos Islands,二氧化碳排放量(每人公噸),1977,
Turks and Caicos Islands,金融部門提供之國內信貸(佔GDP百分比),1977,
Turks and Caicos Islands,電力消耗(每人千瓦時),1977,
Turks and Caicos Islands,能源使用量(每人石油當量公斤),1977,
Turks and Caicos Islands,商品與服務出口(佔GDP百分比),1977,
Turks and Caicos Islands,總生育率(每名婦女生育數),1977,
Turks and Caicos Islands,GDP成長率(年增率%),1977,
Turks and Caicos Islands,商品與服務進口(佔GDP百分比),1977,
Turks and Caicos Islands,工業增加值(佔GDP百分比),1977,
Turks and Caicos Islands,通貨膨脹率-GDP平減指數(年增率%),1977,
Turks and Caicos Islands,出生時預期壽命(歲),1977,
Turks and Caicos Islands,人口密度(每平方公里人數),1977,7.24842105263
Turks and Caicos Islands,服務業等增加值(佔GDP百分比),1977,
Tuvalu,農業增加值(佔GDP百分比),1977,
Tuvalu,二氧化碳排放量(每人公噸),1977,
Tuvalu,金融部門提供之國內信貸(佔GDP百分比),1977,
Tuvalu,電力消耗(每人千瓦時),1977,
Tuvalu,能源使用量(每人石油當量公斤),1977,
Tuvalu,商品與服務出口(佔GDP百分比),1977,
Tuvalu,總生育率(每名婦女生育數),1977,
Tuvalu,GDP成長率(年增率%),1977,
Tuvalu,商品與服務進口(佔GDP百分比),1977,
Tuvalu,工業增加值(佔GDP百分比),1977,
Tuvalu,通貨膨脹率-GDP平減指數(年增率%),1977,
Tuvalu,出生時預期壽命(歲),1977,
Tuvalu,人口密度(每平方公里人數),1977,260.533333333
Tuvalu,服務業等增加值(佔GDP百分比),1977,
Uganda,農業增加值(佔GDP百分比),1977,73.9688637283
Uganda,二氧化碳排放量(每人公噸),1977,0.0703302428326
Uganda,金融部門提供之國內信貸(佔GDP百分比),1977,16.8443509615
Uganda,電力消耗(每人千瓦時),1977,
Uganda,能源使用量(每人石油當量公斤),1977,
Uganda,商品與服務出口(佔GDP百分比),1977,9.15264423077
Uganda,總生育率(每名婦女生育數),1977,7.099
Uganda,GDP成長率(年增率%),1977,
Uganda,商品與服務進口(佔GDP百分比),1977,7.7984775641
Uganda,工業增加值(佔GDP百分比),1977,7.0420541852
Uganda,通貨膨脹率-GDP平減指數(年增率%),1977,
Uganda,出生時預期壽命(歲),1977,49.3461219512
Uganda,人口密度(每平方公里人數),1977,57.4082428307
Uganda,服務業等增加值(佔GDP百分比),1977,18.9890820865
Ukraine,農業增加值(佔GDP百分比),1977,
Ukraine,二氧化碳排放量(每人公噸),1977,
Ukraine,金融部門提供之國內信貸(佔GDP百分比),1977,
Ukraine,電力消耗(每人千瓦時),1977,
Ukraine,能源使用量(每人石油當量公斤),1977,
Ukraine,商品與服務出口(佔GDP百分比),1977,
Ukraine,總生育率(每名婦女生育數),1977,1.94
Ukraine,GDP成長率(年增率%),1977,
Ukraine,商品與服務進口(佔GDP百分比),1977,
Ukraine,工業增加值(佔GDP百分比),1977,
Ukraine,通貨膨脹率-GDP平減指數(年增率%),1977,
Ukraine,出生時預期壽命(歲),1977,69.2534390244
Ukraine,人口密度(每平方公里人數),1977,85.0782549409
Ukraine,服務業等增加值(佔GDP百分比),1977,
United Arab Emirates,農業增加值(佔GDP百分比),1977,
United Arab Emirates,二氧化碳排放量(每人公噸),1977,53.6569311156
United Arab Emirates,金融部門提供之國內信貸(佔GDP百分比),1977,15.7509271313
United Arab Emirates,電力消耗(每人千瓦時),1977,3801.62385228
United Arab Emirates,能源使用量(每人石油當量公斤),1977,5682.19088634
United Arab Emirates,商品與服務出口(佔GDP百分比),1977,
United Arab Emirates,總生育率(每名婦女生育數),1977,5.744
United Arab Emirates,GDP成長率(年增率%),1977,21.4393301623
United Arab Emirates,商品與服務進口(佔GDP百分比),1977,
United Arab Emirates,工業增加值(佔GDP百分比),1977,
United Arab Emirates,通貨膨脹率-GDP平減指數(年增率%),1977,5.25575609813
United Arab Emirates,出生時預期壽命(歲),1977,66.454
United Arab Emirates,人口密度(每平方公里人數),1977,8.64651913876
United Arab Emirates,服務業等增加值(佔GDP百分比),1977,
United Kingdom,農業增加值(佔GDP百分比),1977,
United Kingdom,二氧化碳排放量(每人公噸),1977,10.7618685096
United Kingdom,金融部門提供之國內信貸(佔GDP百分比),1977,36.8369403777
United Kingdom,電力消耗(每人千瓦時),1977,4668.423169
United Kingdom,能源使用量(每人石油當量公斤),1977,3695.38387114
United Kingdom,商品與服務出口(佔GDP百分比),1977,29.0075631233
United Kingdom,總生育率(每名婦女生育數),1977,1.69
United Kingdom,GDP成長率(年增率%),1977,2.46321417352
United Kingdom,商品與服務進口(佔GDP百分比),1977,28.3022834447
United Kingdom,工業增加值(佔GDP百分比),1977,
United Kingdom,通貨膨脹率-GDP平減指數(年增率%),1977,13.7044307152
United Kingdom,出生時預期壽命(歲),1977,73.2243902439
United Kingdom,人口密度(每平方公里人數),1977,232.271698425
United Kingdom,服務業等增加值(佔GDP百分比),1977,
United States,農業增加值(佔GDP百分比),1977,
United States,二氧化碳排放量(每人公噸),1977,21.532484006
United States,金融部門提供之國內信貸(佔GDP百分比),1977,113.399347045
United States,電力消耗(每人千瓦時),1977,9337.724018
United States,能源使用量(每人石油當量公斤),1977,8285.57089798
United States,商品與服務出口(佔GDP百分比),1977,7.6392014961
United States,總生育率(每名婦女生育數),1977,1.79
United States,GDP成長率(年增率%),1977,4.60859740653
United States,商品與服務進口(佔GDP百分比),1977,8.74627448104
United States,工業增加值(佔GDP百分比),1977,
United States,通貨膨脹率-GDP平減指數(年增率%),1977,6.202967939340001
United States,出生時預期壽命(歲),1977,73.256097561
United States,人口密度(每平方公里人數),1977,24.0462890983
United States,服務業等增加值(佔GDP百分比),1977,
Uruguay,農業增加值(佔GDP百分比),1977,
Uruguay,二氧化碳排放量(每人公噸),1977,1.97782127166
Uruguay,金融部門提供之國內信貸(佔GDP百分比),1977,33.3376918852
Uruguay,電力消耗(每人千瓦時),1977,846.6606255910001
Uruguay,能源使用量(每人石油當量公斤),1977,868.792103341
Uruguay,商品與服務出口(佔GDP百分比),1977,19.8964408065
Uruguay,總生育率(每名婦女生育數),1977,2.907
Uruguay,GDP成長率(年增率%),1977,1.45546117871
Uruguay,商品與服務進口(佔GDP百分比),1977,22.6585423259
Uruguay,工業增加值(佔GDP百分比),1977,
Uruguay,通貨膨脹率-GDP平減指數(年增率%),1977,55.606691619
Uruguay,出生時預期壽命(歲),1977,69.5298536585
Uruguay,人口密度(每平方公里人數),1977,16.3244600617
Uruguay,服務業等增加值(佔GDP百分比),1977,
Uzbekistan,農業增加值(佔GDP百分比),1977,
Uzbekistan,二氧化碳排放量(每人公噸),1977,
Uzbekistan,金融部門提供之國內信貸(佔GDP百分比),1977,
Uzbekistan,電力消耗(每人千瓦時),1977,
Uzbekistan,能源使用量(每人石油當量公斤),1977,
Uzbekistan,商品與服務出口(佔GDP百分比),1977,
Uzbekistan,總生育率(每名婦女生育數),1977,5.66
Uzbekistan,GDP成長率(年增率%),1977,
Uzbekistan,商品與服務進口(佔GDP百分比),1977,
Uzbekistan,工業增加值(佔GDP百分比),1977,
Uzbekistan,通貨膨脹率-GDP平減指數(年增率%),1977,
Uzbekistan,出生時預期壽命(歲),1977,64.4426829268
Uzbekistan,人口密度(每平方公里人數),1977,34.7017700987
Uzbekistan,服務業等增加值(佔GDP百分比),1977,
Vanuatu,農業增加值(佔GDP百分比),1977,
Vanuatu,二氧化碳排放量(每人公噸),1977,0.483303992544
Vanuatu,金融部門提供之國內信貸(佔GDP百分比),1977,
Vanuatu,電力消耗(每人千瓦時),1977,
Vanuatu,能源使用量(每人石油當量公斤),1977,
Vanuatu,商品與服務出口(佔GDP百分比),1977,
Vanuatu,總生育率(每名婦女生育數),1977,5.787000000000001
Vanuatu,GDP成長率(年增率%),1977,
Vanuatu,商品與服務進口(佔GDP百分比),1977,
Vanuatu,工業增加值(佔GDP百分比),1977,
Vanuatu,通貨膨脹率-GDP平減指數(年增率%),1977,
Vanuatu,出生時預期壽命(歲),1977,56.70309756100001
Vanuatu,人口密度(每平方公里人數),1977,8.71394585726
Vanuatu,服務業等增加值(佔GDP百分比),1977,
"Venezuela, RB",農業增加值(佔GDP百分比),1977,4.8988170897800005
"Venezuela, RB",二氧化碳排放量(每人公噸),1977,4.51114151612
"Venezuela, RB",金融部門提供之國內信貸(佔GDP百分比),1977,40.1870228546
"Venezuela, RB",電力消耗(每人千瓦時),1977,1384.22216072
"Venezuela, RB",能源使用量(每人石油當量公斤),1977,1809.81958254
"Venezuela, RB",商品與服務出口(佔GDP百分比),1977,23.2161900119
"Venezuela, RB",總生育率(每名婦女生育數),1977,4.4830000000000005
"Venezuela, RB",GDP成長率(年增率%),1977,6.2707835129900005
"Venezuela, RB",商品與服務進口(佔GDP百分比),1977,30.0319481786
"Venezuela, RB",工業增加值(佔GDP百分比),1977,44.6219520339
"Venezuela, RB",通貨膨脹率-GDP平減指數(年增率%),1977,9.89950353195
"Venezuela, RB",出生時預期壽命(歲),1977,67.33619512199999
"Venezuela, RB",人口密度(每平方公里人數),1977,16.016994501400003
"Venezuela, RB",服務業等增加值(佔GDP百分比),1977,50.4792308763
Vietnam,農業增加值(佔GDP百分比),1977,
Vietnam,二氧化碳排放量(每人公噸),1977,0.303742360076
Vietnam,金融部門提供之國內信貸(佔GDP百分比),1977,
Vietnam,電力消耗(每人千瓦時),1977,53.8622129436
Vietnam,能源使用量(每人石油當量公斤),1977,257.872313351
Vietnam,商品與服務出口(佔GDP百分比),1977,
